monthly_budget,days_into_month,rent_or_pg_spent_so_far,avg_daily_spend,std_daily_spend,trend_slope,max_daily_spend,overspend_risk
16523.0,29,6278.47,362.22,24.6,-1.1021,405.58,SAFE
8716.0,21,3417.06,217.23,15.78,0.8684,243.3,SAFE
11439.0,25,4213.28,228.37,48.28,6.4693,320.36,SAFE
15408.0,2,6453.03,289.64,17.11,-34.23,306.76,SAFE
11040.0,8,4241.56,271.22,67.66,28.8091,391.83,HIGH_RISK
19858.0,10,9346.77,529.99,176.65,7.7767,827.62,CAUTION
19714.0,21,7058.99,555.6,122.59,19.5101,769.58,SAFE
12091.0,7,4397.3,371.95,210.1,52.5213,717.35,HIGH_RISK
8514.0,28,3543.16,154.35,33.25,3.9178,208.74,SAFE
14328.0,16,4711.13,329.59,190.18,8.9353,752.35,SAFE
17168.0,13,7473.84,575.61,181.08,8.8833,860.4,CAUTION
11331.0,8,4182.16,155.6,9.27,-0.5809,170.86,SAFE
14926.0,23,7003.6,276.96,20.16,-0.3806,304.94,SAFE
16859.0,24,6179.89,326.33,75.72,10.6196,456.69,SAFE
22937.0,4,10185.85,756.52,226.56,-80.115,940.2,SAFE
15484.0,16,5181.95,256.23,20.11,-0.4063,283.35,SAFE
20021.0,4,10317.37,330.35,21.1,18.1159,353.11,HIGH_RISK
22199.0,22,8529.24,327.6,20.53,-0.9572,356.77,SAFE
12917.0,30,6238.6,495.56,168.67,2.2306,1098.66,SAFE
16572.0,29,8408.53,302.38,65.25,7.527,454.18,SAFE
22265.0,9,8060.99,327.12,21.05,1.0125,358.34,SAFE
13925.0,23,5529.64,339.96,71.21,10.3832,452.34,SAFE
21611.0,2,8465.38,431.79,147.05,-294.1007,578.84,SAFE
11061.0,15,5149.18,280.21,92.18,3.8714,390.77,SAFE
22848.0,19,11526.42,854.33,324.84,-3.6682,1482.7,CAUTION
17623.0,21,7562.19,354.24,77.89,12.5925,489.65,SAFE
11388.0,4,5599.9,182.8,39.56,25.9331,233.21,HIGH_RISK
10751.0,14,3982.41,179.09,13.65,1.1982,200.57,SAFE
20533.0,6,8301.73,372.38,20.14,0.2563,414.93,SAFE
13228.0,3,5101.05,221.17,64.2,-78.1718,304.25,SAFE
24277.0,1,11296.67,279.62,0.0,0.0,279.62,SAFE
16908.0,24,6160.29,401.25,97.34,-13.6009,571.32,SAFE
24127.0,19,10920.62,867.72,260.66,11.7239,1332.98,SAFE
19016.0,24,10169.54,517.54,227.45,-6.1686,1088.92,SAFE
22092.0,25,11255.38,355.95,70.24,9.2163,467.83,SAFE
13878.0,9,5776.19,177.19,36.51,-13.6326,228.73,SAFE
18127.0,2,9230.36,368.81,2.31,4.6148,371.11,HIGH_RISK
15690.0,20,6924.43,514.92,208.27,9.2189,968.05,SAFE
12158.0,27,4634.17,323.75,73.76,9.1409,451.06,SAFE
18115.0,19,6997.19,427.44,90.85,16.1027,596.33,SAFE
9286.0,16,4463.53,104.48,6.05,-0.3618,116.6,SAFE
13553.0,27,6449.3,341.25,179.24,2.8844,784.24,SAFE
23137.0,3,8084.65,617.48,15.27,-18.0168,632.59,SAFE
15422.0,7,7671.5,264.79,65.54,-31.8774,378.52,SAFE
18724.0,27,8317.05,389.73,23.53,0.3103,439.08,SAFE
9351.0,14,3664.77,233.25,55.39,-13.3766,327.99,SAFE
23684.0,11,10220.36,598.4,136.34,42.0704,803.52,HIGH_RISK
11516.0,14,5386.93,165.11,33.68,-8.2204,224.15,SAFE
23324.0,5,11444.28,363.09,43.92,-3.9388,405.22,SAFE
23163.0,27,10575.99,391.69,83.58,10.1405,555.05,SAFE
14199.0,9,7392.08,311.65,68.9,25.8299,408.97,HIGH_RISK
19711.0,9,9088.12,280.57,64.59,24.4796,388.14,CAUTION
16058.0,17,5642.93,494.87,31.23,-1.6313,543.69,SAFE
10048.0,20,5167.42,139.27,28.76,4.847,183.34,SAFE
9350.0,11,4194.17,182.15,9.81,-0.7521,195.34,SAFE
19709.0,23,8278.32,418.3,137.37,-4.9926,728.19,SAFE
19103.0,9,7919.23,513.93,118.72,45.2842,731.27,HIGH_RISK
8223.0,14,3771.03,187.42,38.81,-9.2903,251.08,SAFE
22669.0,18,11389.89,400.81,86.75,15.8452,554.67,SAFE
10190.0,27,3440.64,193.85,13.81,-0.382,216.33,SAFE
23345.0,21,11002.34,508.22,37.94,1.9234,569.57,SAFE
10364.0,27,4648.35,379.66,175.67,7.7025,821.45,SAFE
16792.0,13,6536.72,461.94,24.88,0.7667,495.56,SAFE
23106.0,5,9605.33,582.57,151.11,-105.3677,824.58,SAFE
23125.0,21,8991.53,783.56,398.04,7.7413,1694.06,SAFE
13352.0,14,6023.39,267.23,18.37,-0.7693,294.3,SAFE
18314.0,1,6880.93,409.8,0.0,0.0,409.8,CAUTION
10855.0,15,4250.82,152.29,33.52,7.5797,204.12,SAFE
19082.0,8,9966.12,412.24,14.26,-0.9714,433.29,CAUTION
12485.0,13,5048.04,339.58,71.87,18.6358,438.63,CAUTION
16325.0,14,6082.06,371.31,77.1,18.6985,475.56,SAFE
10899.0,1,4961.14,271.21,0.0,0.0,271.21,HIGH_RISK
17180.0,17,6957.57,300.59,20.46,-0.3402,339.79,SAFE
21512.0,29,8824.98,543.82,37.44,0.4508,597.88,SAFE
11722.0,21,6027.9,169.45,12.47,0.2385,190.62,SAFE
14087.0,2,7301.24,188.7,66.9,133.7944,255.6,HIGH_RISK
17426.0,13,9105.68,331.1,23.82,-1.1964,365.02,SAFE
24129.0,16,9494.17,522.49,108.01,-22.4719,671.89,SAFE
18204.0,15,7880.49,468.7,113.91,25.3083,672.03,CAUTION
18178.0,17,7150.24,378.78,211.36,2.6066,896.17,SAFE
11758.0,10,4748.41,327.53,68.43,-23.1083,421.42,SAFE
24916.0,8,11694.0,550.68,125.39,52.5606,786.05,HIGH_RISK
19274.0,16,7549.54,828.39,280.55,16.7442,1216.81,CAUTION
9212.0,14,4321.33,123.91,7.61,0.6313,136.05,SAFE
22489.0,16,11146.26,350.51,24.78,0.8379,391.53,SAFE
24712.0,22,9617.69,384.28,80.91,-12.2736,537.07,SAFE
12114.0,14,5704.49,251.92,15.94,0.35,278.01,SAFE
10423.0,23,5035.68,364.55,172.18,5.0183,814.69,SAFE
21370.0,8,7222.68,660.81,336.16,68.8195,1376.53,HIGH_RISK
18476.0,21,7674.6,621.17,239.73,2.8919,1184.92,SAFE
9287.0,23,3859.84,323.2,137.02,-3.7869,589.88,SAFE
9418.0,17,4384.5,109.17,8.53,-0.2181,122.85,SAFE
20932.0,16,8936.43,427.96,207.09,3.9623,1008.67,SAFE
17491.0,16,7915.07,502.67,238.07,2.1056,930.9,SAFE
9124.0,19,3363.19,266.81,55.64,9.8234,364.28,SAFE
16425.0,9,7763.75,420.31,98.54,-37.2061,583.08,SAFE
14633.0,14,6913.84,265.98,105.27,12.0389,524.16,SAFE
8115.0,21,3053.42,116.75,26.57,4.2533,168.9,SAFE
11386.0,6,4213.05,206.12,45.35,26.0913,261.54,HIGH_RISK
13027.0,14,6534.12,200.83,45.06,-10.7663,265.86,SAFE
14707.0,1,6259.78,305.46,0.0,0.0,305.46,CAUTION
15127.0,19,5070.46,446.03,24.74,1.1718,488.95,SAFE
16567.0,6,6432.75,281.43,68.52,-38.181,408.21,SAFE
16076.0,2,6035.15,521.99,59.85,-119.697,581.84,SAFE
24975.0,9,9965.04,418.5,27.66,-6.2568,463.14,SAFE
22421.0,20,9998.05,487.38,98.53,16.7141,639.54,SAFE
10250.0,19,5020.49,200.93,69.41,-4.418,327.17,SAFE
10497.0,29,4388.38,173.27,34.45,3.9257,241.69,SAFE
20288.0,16,7830.61,336.65,78.59,16.289,462.56,SAFE
17809.0,1,6214.78,481.26,0.0,0.0,481.26,CAUTION
8715.0,30,3295.89,316.88,152.05,2.1068,660.24,SAFE
23169.0,26,10375.37,707.97,319.88,-9.1285,1312.19,SAFE
20511.0,14,8516.03,516.47,120.01,-29.0677,678.48,SAFE
16747.0,7,7370.04,239.36,11.79,-5.3628,258.22,SAFE
14945.0,8,5299.13,444.26,132.03,11.5777,649.78,HIGH_RISK
10144.0,4,3873.94,255.56,63.13,-56.0208,347.4,SAFE
22214.0,10,8264.67,359.69,22.48,-0.1877,391.21,SAFE
9164.0,10,3983.59,202.34,16.38,4.6739,225.43,CAUTION
20220.0,3,9198.87,530.75,244.72,233.1487,872.64,HIGH_RISK
9148.0,9,4153.72,197.04,14.48,2.7179,218.66,CAUTION
12311.0,26,5301.98,223.96,13.87,0.2993,245.68,SAFE
20389.0,12,7908.52,553.87,267.4,16.0685,1003.69,CAUTION
12101.0,12,5268.42,227.47,76.92,-8.714,352.73,SAFE
24019.0,15,11467.12,298.27,24.6,1.1995,326.81,SAFE
21527.0,9,8990.32,450.56,25.36,-6.1168,491.91,SAFE
11684.0,26,4010.48,333.89,113.83,-4.6182,520.75,SAFE
24181.0,6,9411.88,472.16,30.94,13.2504,522.25,CAUTION
18951.0,14,9271.66,436.67,144.27,7.6358,684.29,CAUTION
15522.0,14,7436.13,284.9,101.69,-3.9385,449.88,SAFE
14418.0,26,7326.04,270.19,17.22,-0.1292,296.19,SAFE
20961.0,30,10191.63,292.04,57.35,-6.3121,415.84,SAFE
9666.0,17,4709.6,184.62,64.66,2.7956,271.66,SAFE
18535.0,7,7470.99,421.85,25.78,2.7638,463.68,CAUTION
20496.0,21,8105.1,355.26,75.83,12.2045,512.99,SAFE
20189.0,25,7853.52,299.26,62.81,8.4664,401.37,SAFE
15719.0,4,7737.92,247.05,63.74,56.945,330.86,HIGH_RISK
13687.0,13,5795.22,324.87,68.46,-17.5799,455.52,SAFE
22056.0,22,11062.49,319.18,68.93,10.4706,454.81,SAFE
18788.0,11,7745.08,512.89,31.95,-5.0339,552.2,SAFE
23301.0,17,8924.34,524.64,235.27,-10.3185,994.09,SAFE
12820.0,11,5534.71,262.13,62.09,-19.1336,367.44,SAFE
10228.0,14,5062.77,193.82,47.96,11.5281,272.11,CAUTION
11402.0,27,5432.72,147.23,29.37,-3.6463,189.0,SAFE
9912.0,17,3660.69,206.59,13.72,0.4023,230.08,SAFE
10209.0,2,5127.73,134.41,0.05,-0.0948,134.46,SAFE
8656.0,30,3493.11,304.66,162.22,-2.1342,822.86,SAFE
20457.0,23,7935.95,537.89,114.62,16.8602,733.01,SAFE
17471.0,11,6417.32,282.23,15.8,2.7505,306.44,SAFE
16315.0,20,7368.05,306.28,68.26,-11.4181,441.92,SAFE
11863.0,22,5068.59,153.4,29.52,4.4367,202.43,SAFE
13081.0,7,6388.1,156.41,40.77,19.5899,234.19,HIGH_RISK
10492.0,26,4740.49,267.06,60.94,7.7022,388.43,SAFE
23322.0,9,8621.01,368.52,28.14,7.7919,405.05,SAFE
17699.0,13,6251.4,421.43,163.88,22.0078,809.14,CAUTION
15607.0,25,6125.66,397.54,88.16,-11.7503,552.91,SAFE
16186.0,14,5729.11,439.22,31.46,-1.9225,483.21,SAFE
19836.0,8,8275.25,377.39,161.58,21.1796,715.41,CAUTION
20720.0,8,9475.97,504.0,32.65,-1.0491,553.59,CAUTION
22573.0,23,9167.72,466.89,32.01,-0.0398,516.1,SAFE
16820.0,10,7496.32,245.99,17.16,0.2728,269.77,SAFE
14625.0,24,7843.76,226.83,47.95,-6.7619,309.51,SAFE
11813.0,27,4844.14,302.75,167.16,5.0654,853.5,SAFE
9760.0,22,3815.55,336.42,158.32,3.9578,833.96,SAFE
21186.0,19,8743.01,348.8,73.3,12.9568,469.94,SAFE
21250.0,23,7891.36,313.43,69.1,-9.9595,442.57,SAFE
15513.0,30,5758.86,380.12,75.09,8.4213,513.07,SAFE
12201.0,30,5763.65,305.74,69.84,-7.8135,439.69,SAFE
8770.0,30,3583.88,221.77,48.57,-5.4142,308.37,SAFE
21971.0,22,8638.1,523.54,36.79,0.0248,578.69,SAFE
17565.0,20,7740.83,428.14,158.48,-14.0401,827.2,SAFE
13966.0,26,5388.65,352.5,73.57,9.4499,506.19,SAFE
18476.0,19,8288.37,321.38,66.83,-11.6592,410.55,SAFE
10749.0,7,4631.4,221.68,10.7,-0.447,236.41,SAFE
10981.0,7,5635.64,247.28,13.65,-5.3915,271.26,CAUTION
17862.0,29,7983.94,269.31,20.77,-0.3689,295.83,SAFE
8341.0,22,3450.01,177.78,34.68,5.2015,247.72,SAFE
14565.0,29,5736.01,412.77,29.07,-0.6848,462.78,SAFE
13045.0,27,5428.5,214.13,46.82,-5.8098,300.35,SAFE
8740.0,27,3620.92,165.88,34.45,-4.2996,221.54,SAFE
20593.0,19,8392.32,732.19,334.08,-0.2655,1660.66,SAFE
12879.0,18,6048.25,250.4,16.67,-0.6914,286.46,SAFE
10894.0,6,4022.29,322.25,78.46,44.0893,415.22,HIGH_RISK
19036.0,2,8803.23,448.73,250.79,-501.5814,699.52,SAFE
9004.0,30,3075.97,219.79,13.39,-0.5571,245.38,SAFE
22861.0,30,9725.09,347.97,22.5,-0.3618,380.66,SAFE
14371.0,5,4932.39,359.35,75.03,-51.8769,443.1,SAFE
22663.0,1,8699.99,383.32,0.0,0.0,383.32,SAFE
20839.0,27,7478.36,582.2,32.7,0.3121,634.36,SAFE
13085.0,11,5520.77,314.13,23.91,2.1693,352.65,CAUTION
14298.0,19,6797.81,165.2,35.75,6.1962,223.2,SAFE
16095.0,14,5884.34,721.15,276.96,14.9421,1350.96,HIGH_RISK
12096.0,10,5440.23,169.27,37.95,12.8329,235.97,CAUTION
12842.0,25,5471.76,307.34,70.74,-9.4908,447.04,SAFE
12971.0,4,4605.8,299.25,14.7,12.9338,321.11,HIGH_RISK
10828.0,17,4943.54,361.7,160.21,0.2389,656.69,SAFE
17593.0,16,8123.98,364.42,22.69,0.7063,398.88,SAFE
23183.0,29,10386.27,423.53,28.77,-0.1031,469.06,SAFE
15367.0,30,6854.92,342.78,22.54,0.4077,380.18,SAFE
19907.0,23,8566.9,344.29,75.62,11.0831,491.63,SAFE
15136.0,11,7272.86,347.08,24.8,-0.6321,387.37,CAUTION
21552.0,21,8891.14,576.24,259.05,-4.879,1181.22,SAFE
9600.0,26,3159.86,265.92,58.38,7.4958,363.52,SAFE
19413.0,30,8586.11,440.71,25.95,-0.099,497.1,SAFE
21309.0,8,10528.68,346.1,21.56,-5.8794,377.68,SAFE
18309.0,29,9533.29,394.21,25.12,-0.875,434.97,SAFE
16064.0,2,7047.35,349.54,207.29,414.5786,556.82,HIGH_RISK
14415.0,19,5216.04,439.67,135.05,2.2138,667.24,SAFE
11021.0,25,5477.0,235.85,52.7,-6.9296,342.94,SAFE
17630.0,10,6173.48,561.5,121.28,-41.8641,730.93,SAFE
10235.0,18,4748.52,270.03,63.23,-11.804,380.47,SAFE
11115.0,22,5468.69,221.61,93.11,-0.6105,403.46,SAFE
10183.0,30,4690.6,363.61,142.82,3.0525,683.36,SAFE
24278.0,17,11571.12,547.77,32.62,1.3223,593.37,SAFE
12982.0,19,4974.46,278.51,56.78,10.0214,381.79,SAFE
20983.0,5,8761.01,441.63,13.73,7.2567,464.88,CAUTION
12826.0,18,5688.11,158.89,10.85,1.0137,180.12,SAFE
19968.0,16,8971.0,345.42,83.05,17.7089,485.68,SAFE
24345.0,11,10238.96,587.94,357.11,40.5273,1521.09,HIGH_RISK
10404.0,11,3692.2,237.62,53.87,16.2857,318.13,CAUTION
8060.0,29,3344.84,152.26,68.06,-1.4244,322.75,SAFE
8412.0,23,3721.75,144.59,33.22,4.7959,201.83,SAFE
15330.0,17,7119.32,354.98,74.44,14.4646,475.61,SAFE
12960.0,28,5849.67,327.67,20.42,0.0483,367.62,SAFE
13125.0,25,6673.62,242.29,17.85,0.2521,275.12,SAFE
11444.0,3,5117.03,204.13,66.29,-81.1163,287.28,SAFE
12241.0,30,4382.4,323.52,187.81,4.4093,837.18,SAFE
23503.0,9,9598.53,440.06,28.34,0.0559,474.73,SAFE
24417.0,27,11387.17,928.12,404.86,9.2363,2104.79,SAFE
13713.0,16,6399.99,329.48,20.72,-1.71,365.7,SAFE
9059.0,4,3309.3,190.75,55.98,-49.5562,269.01,SAFE
21191.0,6,9023.66,493.24,24.09,-2.999,531.4,CAUTION
11203.0,4,4726.52,174.39,47.88,21.3427,229.54,HIGH_RISK
23171.0,11,8664.63,594.03,237.86,-22.0911,963.03,SAFE
14892.0,19,7580.93,222.94,45.54,8.04,281.81,SAFE
15557.0,26,5866.85,314.29,112.61,-4.676,521.77,SAFE
12980.0,18,6236.83,307.76,124.95,-7.9022,590.33,SAFE
14294.0,30,6906.14,269.03,15.64,-0.0362,301.48,SAFE
22540.0,20,9025.37,675.82,309.44,7.0542,1434.88,SAFE
23184.0,28,8417.86,540.91,40.19,0.207,616.11,SAFE
18357.0,2,7040.47,474.34,172.78,345.5647,647.13,HIGH_RISK
9449.0,8,4432.9,130.01,32.36,-13.9204,171.53,SAFE
9095.0,27,3796.03,164.5,65.78,-0.0393,319.95,SAFE
22864.0,19,9280.64,522.83,113.61,-19.9993,711.74,SAFE
21770.0,27,10547.57,455.54,95.16,-11.7135,611.48,SAFE
13416.0,30,4845.49,389.53,85.44,-9.5397,561.2,SAFE
10337.0,13,4753.34,331.08,120.7,4.7554,598.64,CAUTION
22530.0,13,9057.23,566.51,127.35,-33.0087,769.22,SAFE
14799.0,21,6819.59,281.08,19.41,-0.1786,316.82,SAFE
12918.0,1,4800.4,189.13,0.0,0.0,189.13,SAFE
24019.0,12,9578.37,547.6,108.29,-30.2904,751.68,SAFE
20679.0,8,7821.33,351.07,152.91,11.0481,546.46,SAFE
14905.0,13,7215.16,352.31,67.23,-17.4586,437.74,SAFE
16694.0,9,6606.3,221.46,47.48,-18.1184,305.34,SAFE
22217.0,17,9997.4,415.67,27.5,-0.9758,453.83,SAFE
20668.0,18,9246.28,271.31,56.33,10.5542,362.69,SAFE
22469.0,12,9331.6,609.99,145.34,41.0733,848.44,HIGH_RISK
15903.0,17,7432.48,244.14,13.95,-0.1891,262.61,SAFE
9336.0,22,3163.99,287.07,98.39,0.7385,488.7,SAFE
14020.0,17,7066.49,268.87,57.2,11.147,369.18,SAFE
8479.0,5,3425.5,188.9,70.07,4.9341,320.5,CAUTION
14905.0,13,5136.54,468.02,128.39,-1.9228,668.26,SAFE
13097.0,8,5616.75,486.97,159.95,-15.0257,735.51,CAUTION
19517.0,18,8342.49,350.24,85.35,-16.1554,507.24,SAFE
22027.0,9,7811.81,500.79,109.84,41.078,650.32,HIGH_RISK
9996.0,17,4559.38,238.8,97.81,-3.7954,488.94,SAFE
14947.0,19,6848.96,318.55,68.62,-11.9239,418.89,SAFE
21706.0,18,9533.7,265.19,55.3,-10.2767,351.16,SAFE
17156.0,6,6055.27,488.83,108.1,61.8389,633.34,HIGH_RISK
18589.0,3,8353.5,449.86,21.93,21.2626,468.8,HIGH_RISK
24717.0,27,10836.53,659.15,205.11,6.0205,1004.74,SAFE
19730.0,20,7088.23,572.78,303.11,16.9295,1409.71,SAFE
14673.0,12,5977.52,325.02,71.04,-19.8259,441.33,SAFE
19032.0,2,7833.46,501.08,7.02,14.0344,508.1,HIGH_RISK
22738.0,15,10472.77,527.97,116.86,26.123,720.24,CAUTION
20428.0,6,8502.06,486.82,138.82,-2.9194,638.04,CAUTION
13525.0,10,5693.65,316.9,67.24,-22.7644,401.74,SAFE
14749.0,9,6167.71,213.26,52.04,-19.6798,309.76,SAFE
21413.0,12,10559.06,429.73,29.73,5.3173,481.59,SAFE
16305.0,29,5342.68,289.53,63.18,7.2941,412.57,SAFE
15109.0,16,6627.82,409.06,186.6,20.9571,845.21,CAUTION
10030.0,4,4290.05,283.45,7.15,6.2275,292.21,HIGH_RISK
16192.0,28,6895.84,291.85,66.63,7.9901,425.87,SAFE
21335.0,19,8570.06,334.62,71.65,12.7528,486.14,SAFE
10904.0,5,4675.71,183.22,9.25,0.2509,192.75,SAFE
10070.0,8,4203.09,230.96,59.2,25.7922,321.71,HIGH_RISK
12618.0,7,5484.76,447.03,152.57,19.0865,671.82,HIGH_RISK
10466.0,14,5158.6,266.71,98.25,-7.3622,466.63,SAFE
24852.0,14,10329.4,1047.82,509.1,2.873,1870.97,CAUTION
9773.0,12,4177.64,246.38,101.03,-17.3965,444.92,SAFE
17222.0,25,8087.28,410.09,28.13,1.1584,459.67,SAFE
19925.0,3,10126.92,251.76,83.24,101.7811,350.12,HIGH_RISK
12710.0,17,6093.47,309.71,93.02,5.5774,510.03,SAFE
18097.0,26,8068.81,277.28,63.25,8.1948,380.13,SAFE
17613.0,12,5938.63,544.64,311.12,11.135,1215.03,CAUTION
8298.0,19,3917.99,201.31,72.09,1.347,357.02,SAFE
20657.0,22,8369.03,939.11,357.09,7.8227,1835.23,SAFE
19558.0,20,7587.29,383.36,26.44,-1.0855,429.26,SAFE
22402.0,19,8428.71,500.81,33.96,2.2924,553.08,SAFE
12879.0,25,4188.27,369.66,188.07,5.0738,771.87,SAFE
16804.0,8,6280.12,388.13,89.59,38.27,530.7,HIGH_RISK
24228.0,7,11195.02,866.73,304.6,73.8157,1385.63,HIGH_RISK
11851.0,18,4050.8,320.02,147.2,8.2326,686.92,SAFE
21115.0,15,8833.45,479.66,200.15,-2.8455,979.09,SAFE
9748.0,24,4654.96,118.76,23.53,3.2833,165.98,SAFE
11534.0,17,4200.64,334.31,140.21,-9.9164,735.16,SAFE
20517.0,2,7746.4,435.1,161.8,323.5914,596.89,HIGH_RISK
15188.0,16,5706.94,425.66,221.31,-9.6395,1015.96,SAFE
14179.0,20,4996.1,355.38,132.12,3.5337,678.57,SAFE
23834.0,7,8462.96,362.65,31.81,-0.1728,403.48,SAFE
12932.0,8,6099.73,205.69,11.31,0.4472,217.46,SAFE
20511.0,29,8482.33,640.8,213.74,6.2135,957.41,SAFE
10837.0,25,5011.5,227.86,47.42,-6.1848,302.87,SAFE
9573.0,29,3488.72,277.37,64.9,7.5415,384.17,SAFE
16448.0,22,5766.99,486.83,97.91,14.8919,648.65,SAFE
11921.0,25,5562.95,188.53,36.09,4.758,249.23,SAFE
24283.0,11,8505.36,461.9,114.99,35.6594,611.44,CAUTION
9561.0,8,4512.39,202.14,42.44,-1.7045,257.01,SAFE
16565.0,13,6963.21,412.32,25.8,-1.3245,444.99,SAFE
24176.0,15,9717.51,1055.98,521.41,50.7522,2210.87,HIGH_RISK
10229.0,6,3919.34,172.86,40.78,-23.3995,223.66,SAFE
12487.0,11,4608.25,273.64,88.85,-3.3388,447.1,SAFE
17372.0,8,6940.27,251.29,70.03,-30.2199,361.14,SAFE
17306.0,14,7403.84,401.42,86.86,21.0028,518.11,CAUTION
14444.0,12,6598.12,293.04,22.18,-3.3472,325.36,SAFE
24197.0,14,11361.08,314.2,17.44,2.0465,347.93,SAFE
22570.0,20,10762.37,355.18,82.74,13.843,495.37,SAFE
22559.0,3,8824.49,647.61,40.94,43.4526,705.51,HIGH_RISK
11834.0,21,5355.68,241.14,16.33,1.0914,267.84,SAFE
23776.0,28,9009.57,389.55,85.38,-10.2797,559.92,SAFE
17577.0,28,8397.45,355.02,80.2,-9.6213,496.66,SAFE
9007.0,9,4113.85,333.45,122.71,19.9208,612.85,HIGH_RISK
9630.0,26,3654.05,264.88,58.48,7.4862,387.85,SAFE
14012.0,5,6003.1,353.25,85.97,59.4088,479.75,HIGH_RISK
10005.0,10,4841.26,199.84,107.11,16.731,453.43,HIGH_RISK
9179.0,4,3572.88,254.83,81.41,72.2072,364.13,HIGH_RISK
21159.0,1,9799.71,411.67,0.0,0.0,411.67,CAUTION
20265.0,20,10052.25,279.35,61.78,10.2718,392.23,SAFE
19197.0,15,10079.93,459.39,175.95,22.1883,862.27,CAUTION
18689.0,27,9571.42,595.08,272.76,11.3445,1178.67,SAFE
9075.0,4,3484.13,220.72,54.41,47.5138,280.24,HIGH_RISK
24125.0,18,9497.01,615.14,212.89,-1.8816,1131.0,SAFE
12537.0,8,5283.2,330.98,134.12,12.4741,557.87,HIGH_RISK
14284.0,10,7160.03,300.8,69.13,23.4724,416.66,HIGH_RISK
19151.0,9,8131.9,644.84,264.4,65.8335,1185.44,HIGH_RISK
23586.0,13,10928.6,536.88,126.98,33.4361,724.69,CAUTION
9834.0,11,5219.31,162.5,85.43,7.8726,384.32,CAUTION
23334.0,22,8143.62,513.06,119.14,-18.3653,706.59,SAFE
9067.0,6,4704.42,199.95,47.37,-15.1363,254.13,SAFE
9069.0,18,4160.22,172.48,11.54,-0.2765,188.22,SAFE
8235.0,18,4066.98,130.93,33.42,6.2978,194.61,SAFE
24166.0,1,9959.11,796.4,0.0,0.0,796.4,HIGH_RISK
23303.0,7,10918.32,418.9,112.56,-55.7335,603.81,SAFE
16800.0,5,7912.26,309.25,79.5,55.5163,434.34,HIGH_RISK
11344.0,21,4861.67,276.14,20.23,-0.0851,308.67,SAFE
18566.0,15,9727.27,320.29,60.33,-13.4524,405.58,SAFE
22944.0,17,8411.33,650.0,42.43,-0.0334,713.96,SAFE
23651.0,26,10093.15,739.11,309.64,-2.0583,1394.51,SAFE
20879.0,20,9368.34,482.09,29.88,0.7901,523.77,SAFE
10031.0,24,3796.03,143.14,9.38,-0.1764,155.9,SAFE
23548.0,3,11640.06,427.09,37.18,-45.1475,475.69,SAFE
11437.0,5,5587.88,132.57,3.61,1.1346,137.57,SAFE
16973.0,5,8287.54,414.57,93.85,-63.1678,524.0,SAFE
19444.0,25,8618.87,379.61,27.27,0.8926,418.46,SAFE
19665.0,10,8334.71,922.89,349.97,46.8219,1696.23,HIGH_RISK
17117.0,25,5910.57,312.28,22.22,-0.2128,338.79,SAFE
17005.0,17,6035.03,305.32,61.41,11.9456,416.36,SAFE
12258.0,5,5015.89,342.05,89.36,61.1393,452.51,HIGH_RISK
11293.0,16,4471.08,294.82,57.21,12.0478,383.18,SAFE
16829.0,10,8296.08,295.17,63.82,21.2079,384.91,CAUTION
17563.0,21,9062.58,220.47,51.28,-8.2908,303.62,SAFE
8532.0,5,2907.68,218.75,11.58,0.5079,234.45,CAUTION
13800.0,24,5490.94,339.09,77.13,-10.7925,484.49,SAFE
14565.0,14,5415.48,432.86,93.26,-22.7197,579.65,SAFE
15484.0,4,5703.58,209.03,17.75,-10.8601,239.49,SAFE
8693.0,20,4011.19,278.62,113.37,1.2421,492.0,SAFE
15873.0,13,6850.42,296.06,22.7,0.8572,325.59,SAFE
16068.0,9,7600.93,224.86,97.2,-9.8452,393.34,SAFE
23936.0,13,11865.81,391.29,27.05,-1.2228,430.34,SAFE
8688.0,6,4656.76,101.3,26.31,-15.1365,137.73,SAFE
20850.0,23,9922.98,528.33,115.75,16.7637,726.4,SAFE
18150.0,18,6870.03,399.74,137.68,4.8027,603.8,SAFE
8061.0,5,3296.51,199.75,50.76,35.3263,259.68,HIGH_RISK
24190.0,22,10925.47,371.35,23.57,1.3372,400.8,SAFE
15408.0,21,6869.85,373.98,82.16,-13.0733,510.32,SAFE
22683.0,8,11569.42,243.62,11.73,0.8854,261.16,SAFE
10944.0,28,5095.43,318.69,168.13,3.7289,741.71,SAFE
17289.0,28,6207.2,316.94,24.72,-0.117,354.02,SAFE
22297.0,23,10607.68,331.17,71.91,10.593,475.69,SAFE
16322.0,21,6064.24,401.05,29.34,0.4928,447.3,SAFE
9222.0,28,3167.87,141.05,29.59,-3.5212,189.86,SAFE
17291.0,15,7773.07,557.95,202.71,29.464,1101.42,CAUTION
17728.0,26,7302.22,446.53,25.0,-0.3872,496.39,SAFE
12012.0,27,4730.85,163.59,36.37,4.5143,225.63,SAFE
13498.0,2,5160.15,214.73,68.71,137.4284,283.45,HIGH_RISK
9517.0,9,3725.87,142.68,35.3,13.3595,198.75,CAUTION
23633.0,7,10450.46,295.03,73.14,36.2826,410.22,CAUTION
12514.0,4,5361.07,354.97,93.71,-83.7337,476.54,SAFE
